"ID","URN","dtDateCreated","txtPAN","Count_ctr","Risk_Change_Ctr","TTR_Breach","TTR_Breach_Date","CTR_Breach","CTR_Breach_Date","Date_updated","txtCurrent_Risk","txtNew_Risk","Cust_ID","Cust_Reason"
"3,606","4,210,901,075,909,728",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,607","4,210,930,134,008,321",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,608","8,210,720,060,015,841",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,609","4,210,928,065,116,980",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,610","8,210,901,040,516,070",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,611","8,210,716,110,501,848",2021-12-14 00:00:00,"Yes",4,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,612","8,210,716,110,944,899",2021-12-14 00:00:00,"Yes",4,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,613","8,210,716,110,151,743",2021-12-14 00:00:00,"Yes",4,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,614","4,210,828,111,708,386",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,615","4,210,809,112,148,020",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,616","8,181,004,065,942,357",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,617","8,210,915,125,114,221",2021-12-14 00:00:00,"Yes",4,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,618","2,525,062,016,172,464",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,619","8,200,106,072,640,747",2021-12-14 00:00:00,"Yes",3,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,620","8,200,626,104,002,525",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,621","4,210,928,101,139,897",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,622","8,200,214,115,000,745",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,623","4,211,009,093,350,047",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,624","4,210,911,063,323,857",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,625","8,191,016,103,031,116",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,626","8,210,928,110,556,645",2021-12-14 00:00:00,"Yes",3,N,,,,,2021-12-16 00:00:00,Low,,,Changed due to internal Reason
"3,627","8,190,530,124,932,996",2021-12-14 00:00:00,"Yes",4,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,628","8,190,530,124,621,466",2021-12-14 00:00:00,"Yes",4,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,629","8,190,530,124,257,006",2021-12-14 00:00:00,"Yes",4,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,630","8,210,225,071,937,934",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,631","8,200,423,063,936,848",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,632","8,181,101,074,913,864",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,633","8,190,501,091,230,581",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,634","8,210,122,101,814,565",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,635","4,210,927,095,846,244",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,636","4,210,911,083,023,081",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,637","7,210,924,133,647,732",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,638","8,210,909,070,155,065",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,639","8,210,712,124,203,661",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,640","4,210,918,134,123,851",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,641","8,210,922,094,810,896",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,642","8,190,302,050,539,108",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,643","8,190,903,045,009,113",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,644","8,190,903,045,010,574",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,645","4,210,927,065,627,392",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,646","8,191,224,060,805,627",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,647","8,210,316,160,205,976",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,648","4,210,923,105,015,136",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,649","8,210,726,063,357,718",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,650","8,210,913,123,106,737",2021-12-14 00:00:00,"Yes",4,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,651","8,200,306,090,953,987",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,652","4,211,011,064,338,738",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,653","4,210,918,062,729,000",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,654","8,201,012,063,814,680",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,655","8,201,012,114,243,103",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,656","4,200,108,051,159,854",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,657","4,200,108,053,011,186",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,658","8,190,222,042,930,563",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,659","4,210,811,102,404,512",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,660","4,210,920,083,359,148",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,661","8,210,108,051,249,043",2021-12-14 00:00:00,"No",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,662","8,210,108,051,726,784",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,663","4,210,923,105,024,351",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,664","8,181,215,105,203,291",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,665","8,181,117,082,312,964",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,666","4,210,827,174,114,318",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,667","4,211,019,095,456,361",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,668","8,180,725,085,124,615",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,669","4,210,904,060,657,161",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,670","4,210,926,133,833,636",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,671","8,201,202,114,112,313",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,672","8,190,809,125,406,014",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,673","4,210,925,115,122,562",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,674","8,210,121,082,921,779",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,675","4,210,907,053,110,056",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,676","8,201,104,040,235,871",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,677","8,201,104,040,241,754",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,678","4,210,922,123,659,164",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,679","8,210,413,105,203,263",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,680","8,190,806,104,654,606",2021-12-14 00:00:00,"Yes",4,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,681","8,210,417,053,333,634",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,682","4,210,828,055,816,203",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,683","4,210,828,060,844,778",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,684","8,210,922,090,754,361",2021-12-14 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
"3,730","8,200,127,112,309,341",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,731","8,200,719,095,426,744",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,732","8,180,719,115,648,685",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,733","8,180,803,071,838,827",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,734","8,201,103,043,257,064",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,735","8,190,611,080,515,981",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,736","8,200,703,112,030,671",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,737","8,190,722,063,706,552",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,738","8,191,125,114,213,918",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,739","4,210,916,095,054,271",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,740","4,210,916,095,757,444",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,741","8,210,515,093,318,711",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,742","4,201,130,125,901,995",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,743","4,210,922,073,813,183",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,744","4,210,121,083,625,212",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,745","9,001,031,680,337,941",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,746","4,210,924,063,001,928",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,747","4,211,018,095,736,616",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,748","4,211,019,095,921,158",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,749","8,211,005,023,228,924",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,750","4,211,030,120,038,223",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,751","4,210,922,094,530,741",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,752","8,180,806,103,436,692",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,753","8,190,111,101,211,702",2021-12-16 00:00:00,"Yes",2,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,754","8,210,504,055,044,556",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,755","4,210,930,105,859,520",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,756","4,210,902,105,802,719",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,757","4,210,325,091,447,234",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,758","4,210,320,125,659,243",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,759","8,200,116,063,642,156",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,760","8,210,209,043,537,352",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,761","8,210,104,051,405,818",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,762","8,201,201,125,328,744",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,763","7,210,924,175,449,790",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,764","8,210,712,045,257,499",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,765","8,210,201,043,006,488",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,766","8,211,008,112,421,590",2021-12-16 00:00:00,"Yes",2,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,767","8,211,008,112,659,405",2021-12-16 00:00:00,"Yes",2,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,768","8,211,008,112,129,144",2021-12-16 00:00:00,"Yes",2,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,769","8,200,727,104,251,474",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,770","8,200,727,103,755,707",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,771","8,210,318,123,051,166",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,772","8,191,224,110,818,307",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,773","8,181,128,133,420,813",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,774","8,181,128,133,421,902",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,775","8,211,026,102,025,445",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,776","8,211,026,102,501,304",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,777","4,211,118,051,242,326",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,778","4,211,030,130,747,433",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,779","8,200,401,050,924,555",2021-12-16 00:00:00,"Yes",2,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,780","8,181,204,113,515,854",2021-12-16 00:00:00,"Yes",2,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,781","8,181,204,114,410,352",2021-12-16 00:00:00,"Yes",2,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,782","2,409,112,010,543,426",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,783","8,191,224,075,816,932",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,784","4,211,103,071,432,008",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,785","8,210,203,064,450,025",2021-12-16 00:00:00,"Yes",2,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,786","8,210,811,085,405,750",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,787","4,211,022,092,155,424",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,788","4,211,116,092,138,883",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,789","8,191,221,094,421,652",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,790","8,190,205,064,857,335",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,791","7,211,018,163,156,239",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,792","2,421,102,122,394,383",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,793","4,201,007,071,633,477",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,794","4,210,813,052,628,090",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,795","4,211,028,130,320,276",2021-12-16 00:00:00,"Yes",2,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,796","8,191,119,053,025,698",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,797","4,211,122,095,603,857",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,798","2,426,102,117,345,269",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,799","4,210,819,092,145,722",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,800","8,190,425,061,844,983",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,801","8,190,927,065,418,748",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,802","8,181,103,121,506,006",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,803","4,211,119,065,408,911",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,804","8,210,709,111,431,560",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,805","8,211,009,051,112,448",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,806","8,210,826,130,558,783",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,807","8,211,021,111,721,365",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,808","8,210,812,112,337,883",2021-12-16 00:00:00,"Yes",2,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,809","8,210,302,122,447,724",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,810","2,426,102,116,525,255",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,811","4,190,904,110,809,881",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,812","8,200,221,125,711,930",2021-12-16 00:00:00,"Yes",2,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,813","8,210,705,143,822,628",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,814","8,190,619,110,952,835",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,815","4,211,025,112,412,212",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,816","4,210,907,112,743,236",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,817","4,211,123,071,128,901",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,818","8,190,327,070,528,617",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,819","4,211,124,113,620,921",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,820","4,210,227,125,203,619",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,821","4,211,020,064,527,455",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,822","4,180,518,111,807,876",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,823","7,211,025,172,327,326",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,824","8,201,128,105,742,471",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,825","8,201,128,110,132,072",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,826","8,210,302,101,031,580",2021-12-16 00:00:00,"Yes",2,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,827","8,210,315,082,026,767",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,828","8,190,801,095,620,526",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,829","4,211,030,105,454,544",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,830","8,201,102,131,615,951",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,831","4,180,327,050,511,881",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,832","8,211,028,145,744,420",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,833","8,181,215,102,042,882",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,834","8,211,127,042,440,285",2021-12-16 00:00:00,"Yes",2,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,835","8,211,028,085,327,590",2021-12-16 00:00:00,"Yes",2,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,836","8,181,006,091,314,741",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,837","8,210,901,080,822,073",2021-12-16 00:00:00,"Yes",2,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,838","4,211,112,091,252,825",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,839","4,190,731,044,811,463",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,840","8,190,805,121,335,777",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,841","4,211,026,073,502,447",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,842","8,210,317,075,525,532",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,843","7,210,925,132,309,268",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,844","8,211,004,065,948,606",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,845","8,180,910,101,459,282",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,846","8,200,211,115,715,595",2021-12-16 00:00:00,"Yes",2,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,847","8,211,021,125,407,290",2021-12-16 00:00:00,"Yes",2,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,848","8,211,021,124,334,024",2021-12-16 00:00:00,"Yes",2,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,849","8,211,021,125,057,665",2021-12-16 00:00:00,"Yes",2,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,850","8,211,021,124,041,223",2021-12-16 00:00:00,"Yes",2,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,851","8,200,211,115,249,140",2021-12-16 00:00:00,"Yes",2,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
"3,852","8,210,208,172,014,886",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,853","8,210,706,110,059,947",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,854","4,210,928,073,712,614",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,855","8,211,108,060,800,835",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,856","8,210,901,120,558,158",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,857","8,210,901,115,713,933",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,858","4,211,024,170,033,424",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,859","8,201,231,074,930,992",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,860","8,200,901,035,715,911",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
"3,861","8,201,104,104,941,760",2021-12-16 00:00:00,"Yes",1,N,,,,,,Low,,,Changed due to internal Reason
